,Unnamed: 0.1,race,sexo,edad,zona_u_r,iden_pol_2,iden_pol_3,interes_pol_1_b,church,discuss_politics,elec_pres_144_a,nom_region,religion_82,esc_nivel_1,gse,religion_14,pred
526,4712,1,2,67,3,4,1,1,1,1,1,36,2,4,9,3,Abortion should be an option for women in any case.
527,4189,3,1,60,3,1,1,1,1,1,1,36,11,8,21,3,Abortion should be an option for women in any case.
528,2228,1,1,73,4,2,1,2,1,1,1,17,2,8,11,2,Abortion should only be allowed in special cases.
529,1864,1,1,35,3,5,5,2,2,1,2,6,12,3,22,3,Abortion should only be allowed in special cases.
530,2580,1,1,20,2,5,7,1,2,1,2,19,1,3,7,2,Abortion should always be prohibited.
531,1330,1,2,80,3,6,7,1,1,1,2,36,2,6,22,2,Abortion should always be prohibited.
532,5419,1,1,64,3,6,5,1,2,1,2,12,1,6,17,3,Abortion should only be allowed in special cases.
533,3102,3,1,77,4,5,5,2,2,1,2,12,5,3,9,2,"Based on the given information, it is most likely that this person's judgment regarding abortion would be that abortion should be allowed in special cases."
534,90,1,1,54,2,6,7,2,1,1,2,55,1,2,19,1,Abortion should always be prohibited.
535,2100,1,2,56,3,4,3,3,2,1,1,6,9,7,14,3,Abortion should always be prohibited.
536,3669,1,2,39,2,6,7,3,1,1,2,12,1,6,1,2,Abortion should always be prohibited.
537,4066,1,2,64,3,5,6,2,1,1,1,34,2,6,15,2,Abortion should only be allowed in special cases.
538,3834,1,2,48,2,6,7,2,1,1,2,28,11,7,10,1,Abortion should always be prohibited.
539,69,1,1,58,2,3,3,1,2,1,1,25,10,3,18,2,Abortion should be an option for women in any case.
540,5652,1,1,76,1,4,4,1,2,1,1,48,10,8,4,3,Abortion should only be allowed in special cases.
541,893,1,1,31,4,1,1,1,2,1,1,13,9,7,22,3,Abortion should be an option for women in any case.
542,2644,2,2,52,1,4,7,2,1,1,2,22,2,2,11,2,Abortion should always be prohibited.
543,3619,1,1,70,2,7,7,1,2,1,2,31,1,6,13,2,Abortion should always be prohibited.
544,293,5,2,43,4,1,2,3,2,1,1,34,12,3,1,3,Abortion should be an option for women in any case.
545,5208,2,1,47,2,6,6,3,1,1,2,18,11,3,8,2,Abortion should always be prohibited.
546,812,1,1,71,4,2,1,2,2,1,1,55,12,6,15,3,Abortion should be an option for women in any case.
547,468,3,1,22,1,4,2,2,1,1,1,48,3,3,16,2,Abortion should always be prohibited.
548,2284,2,1,52,4,3,2,2,2,1,1,39,1,6,15,3,Abortion should be an option for women in any case.
549,4557,1,1,66,2,2,1,2,1,1,1,17,5,6,8,3,Abortion should be an option for women in any case.
550,3200,1,2,48,2,7,7,3,1,1,2,47,1,3,1,2,Abortion should always be prohibited.
551,245,2,2,32,4,2,1,2,2,1,1,25,3,7,1,3,Abortion should be an option for women in any case.
552,5141,6,1,73,1,7,7,2,2,1,2,6,1,8,10,2,Abortion should always be prohibited.
553,367,1,2,39,2,3,1,3,1,1,1,27,1,6,21,3,Abortion should be an option for women in any case.
554,3800,1,2,60,4,1,1,2,2,1,1,36,12,95,11,3,Abortion should be an option for women in any case.
555,4015,1,1,24,4,4,5,3,2,1,2,6,11,3,19,3,Abortion should be an option for women in any case.
556,5217,1,2,61,3,99,7,2,2,1,2,39,2,2,22,3,Abortion should always be prohibited.
557,1859,1,1,70,2,4,4,3,2,1,2,8,4,2,3,2,Abortion should only be allowed in special cases.
558,1438,6,1,29,3,2,1,3,2,1,1,25,9,6,18,3,Abortion should be an option for women in any case.
559,5121,1,1,59,1,5,5,2,1,1,2,53,11,2,2,1,Abortion should always be prohibited.
560,1886,1,1,51,2,6,5,2,1,1,2,25,12,2,3,2,Abortion should always be prohibited.
561,1694,1,2,43,2,2,1,3,1,1,1,26,2,5,5,3,Abortion should only be allowed in special cases.
562,577,1,2,60,1,99,7,3,2,2,2,42,11,2,13,3,Abortion should always be prohibited.
563,555,1,2,66,2,7,7,3,1,2,2,1,11,4,15,1,Abortion should always be prohibited.
564,2789,1,2,27,2,4,3,2,2,1,1,5,9,3,11,3,Abortion should be an option for women in any case.
565,2473,1,2,29,4,2,1,2,2,1,1,36,9,6,22,3,Abortion should be an option for women in any case.
566,5586,3,1,32,4,5,5,3,1,1,2,48,1,8,11,2,Abortion should always be prohibited.
567,3247,1,1,71,1,7,7,2,1,1,2,48,4,3,22,2,Abortion should always be prohibited.
568,4074,1,1,37,3,3,5,2,1,1,1,19,12,6,22,3,Abortion should be an option for women in any case.
569,2313,1,2,62,1,6,5,2,1,1,2,55,2,7,19,2,Abortion should only be allowed in special cases.
570,1319,2,2,55,3,4,2,2,1,1,1,28,11,3,1,1,Abortion should be an option for women in any case.
571,1097,3,1,31,3,4,1,2,1,1,1,34,2,6,19,2,Abortion should be an option for women in any case.
572,4994,1,1,47,2,6,7,3,1,1,2,37,1,6,15,2,Abortion should always be prohibited.
573,151,1,1,61,3,5,6,2,2,1,2,17,10,3,15,2,Abortion should be an option for women in any case.
574,800,3,1,53,4,4,5,3,1,2,4,12,1,4,1,1,Abortion should be allowed in special cases.
575,2874,1,2,54,3,2,1,1,2,1,1,25,11,4,18,3,Abortion should be an option for women in any case.
576,5307,1,2,66,1,7,7,2,1,1,2,39,11,4,-9,2,Abortion should always be prohibited.
577,1803,4,1,57,2,99,6,2,1,1,2,37,1,4,16,2,"Given the information provided, it is unclear to definitively determine this person's stance on abortion."
578,2225,4,1,33,3,1,1,2,1,1,1,55,6,8,13,3,Abortion should be an option for women in any case.
579,4264,1,1,80,2,7,7,1,1,1,2,18,1,3,4,2,Abortion should always be prohibited.
580,3849,1,1,41,3,4,4,3,1,1,1,49,4,6,22,2,Abortion should only be allowed in special cases.
581,5532,1,1,55,4,4,2,2,1,1,1,18,1,6,20,2,Abortion should only be allowed in special cases.
582,5014,6,1,35,4,4,5,2,1,1,3,48,11,7,20,2,Abortion should be an option for women in any case.
583,3683,6,2,36,2,2,1,2,2,1,1,6,11,3,1,2,Abortion should be an option for women in any case.
584,4418,1,1,65,3,7,7,1,2,1,2,20,1,3,5,2,Abortion should always be prohibited.
585,1109,1,2,37,2,6,1,3,1,1,2,29,11,6,11,1,Abortion should be an option for women in any case.
586,1197,1,1,70,4,3,7,2,1,1,2,42,1,6,19,3,Abortion should always be prohibited.
587,1272,1,2,80,1,99,6,2,1,2,1,17,1,7,15,3,Abortion should be an option for women in any case.
588,3482,1,2,66,4,1,1,3,2,1,1,25,3,5,10,3,Abortion should be an option for women in any case.
589,1971,2,2,59,3,4,1,2,1,1,1,28,1,7,16,3,Abortion should only be allowed in special cases.
590,491,3,1,72,4,4,4,2,1,2,1,59,2,3,20,2,Abortion should always be prohibited.
591,1436,4,2,39,1,7,7,2,1,2,2,59,2,6,14,2,Abortion should always be prohibited.
592,471,1,2,69,4,6,7,2,1,1,2,41,2,3,19,2,"Based on the information provided, the best expression of this person's judgment regarding abortion would be: Abortion should always be prohibited."
593,2671,1,2,37,3,3,2,2,2,1,1,51,12,8,19,3,Abortion should be an option for women in any case.
594,1199,1,2,67,3,2,1,2,2,1,1,42,11,7,21,3,Abortion should be an option for women in any case.
595,4863,1,1,28,2,99,4,4,2,2,2,27,12,4,15,3,"Based on the information provided, it is difficult to definitively determine this person's judgment regarding abortion as their political ideology and interest in politics are not specified. However, given their lack of interest in politics and the absence of a specified political ideology, they may be more likely to believe that abortion should always be prohibited or that it should only be allowed in special cases."
596,4684,1,2,42,2,4,7,2,1,1,2,45,11,4,9,2,Abortion should only be allowed in special cases.
597,251,1,2,73,2,3,1,3,2,1,1,50,10,2,10,3,Abortion should be an option for women in any case.
598,4726,1,2,42,2,2,4,2,2,1,1,45,12,2,18,3,Abortion should be an option for women in any case.
599,1448,1,1,34,4,2,1,1,2,1,1,6,9,7,21,3,Abortion should be an option for women in any case.
600,3935,2,2,36,4,2,2,2,1,1,1,45,11,6,6,3,Abortion should be an option for women in any case.
601,2826,3,2,26,1,6,5,1,1,1,2,16,11,2,22,2,Abortion should always be prohibited.
602,227,3,2,53,3,6,1,3,1,2,1,59,12,2,-9,1,Abortion should always be prohibited.
603,1820,1,2,37,2,1,3,2,2,1,1,19,9,7,9,3,Abortion should be an option for women in any case.
604,3063,1,1,48,3,5,1,1,1,1,1,6,11,6,17,3,Abortion should be an option for women in any case.
605,1879,1,1,68,2,3,1,1,2,1,1,40,11,5,16,3,Abortion should be an option for women in any case.
606,4497,1,1,73,4,3,3,2,2,1,1,42,9,95,-9,3,Abortion should be an option for women in any case.
607,2968,1,2,57,1,6,7,3,1,1,2,38,1,5,21,3,Abortion should always be prohibited.
608,3119,1,1,70,1,5,4,1,1,1,3,26,1,3,4,3,Abortion should only be allowed in special cases.
609,5363,3,2,47,4,4,6,3,1,2,2,59,1,5,13,2,Abortion should be an option for women in any case.
610,724,1,2,66,1,2,7,2,1,1,2,51,11,3,5,1,Abortion should always be prohibited.
611,3034,1,2,73,4,5,5,2,1,1,2,18,1,3,22,3,Abortion should always be prohibited.
612,3815,1,2,42,3,5,6,2,2,1,1,17,2,5,21,3,Abortion should only be allowed in special cases.
613,3463,1,1,65,2,3,1,2,2,1,1,34,2,6,19,3,Abortion should only be allowed in special cases.
614,4322,5,1,61,4,2,1,1,2,1,2,25,3,7,18,3,Abortion should be an option for women in any case.
615,292,3,1,24,4,3,3,2,2,1,1,12,12,3,10,3,Abortion should be an option for women in any case.
616,4245,1,1,46,3,3,2,2,1,1,1,41,1,6,19,2,Abortion should be an option for women in any case.
617,549,1,2,48,2,6,5,2,2,1,2,20,12,3,5,2,Abortion should always be prohibited.
618,3973,1,2,61,3,5,4,1,2,1,1,34,5,6,11,2,Abortion should be an option for women in any case.
619,1425,1,2,33,2,6,6,3,1,1,2,40,1,3,3,2,Abortion should always be prohibited.
620,4481,3,2,35,4,2,2,2,2,1,1,26,1,5,10,3,Abortion should be an option for women in any case.
621,1176,1,2,56,2,99,7,2,1,1,2,45,11,2,10,2,Abortion should always be prohibited.
622,5347,1,1,65,3,6,5,1,1,1,1,25,1,6,9,2,Abortion should always be prohibited.
623,1892,1,2,45,1,7,7,3,1,1,2,37,11,7,3,1,Abortion should always be prohibited.
624,3711,4,1,74,4,2,3,2,2,1,1,6,7,8,13,3,Abortion should be an option for women in any case.
625,1643,1,1,54,1,4,2,3,2,1,1,26,11,2,15,1,Abortion should always be prohibited.
626,1962,1,2,45,4,5,7,2,2,1,2,47,11,3,10,2,Abortion should only be allowed in special cases.
627,5002,1,2,46,3,3,1,2,1,1,1,6,1,6,21,3,Abortion should be an option for women in any case.
628,3148,1,1,51,2,6,7,2,1,1,2,42,1,3,18,1,Abortion should always be prohibited.
629,1483,1,1,68,4,2,1,2,2,1,1,34,9,8,1,3,Abortion should be an option for women in any case.
630,4578,1,2,42,4,2,3,2,2,1,1,34,5,7,20,3,Abortion should be an option for women in any case.
631,2042,1,1,66,1,3,2,1,2,1,1,17,1,2,9,3,Abortion should always be prohibited.
632,5412,1,2,58,4,2,1,1,2,1,1,36,11,95,2,3,Abortion should be an option for women in any case.
633,2977,1,1,58,1,6,7,1,1,1,2,34,1,3,22,2,Abortion should always be prohibited.
634,5304,1,1,70,2,6,5,1,1,1,2,6,2,3,4,1,Abortion should always be prohibited.
635,613,1,1,67,3,4,1,2,2,1,1,59,6,2,10,2,Abortion should be an option for women in any case.
636,1729,4,1,73,2,4,1,3,1,2,2,59,11,6,17,3,Abortion should be an option for women in any case.
637,5341,1,1,49,3,3,2,2,1,1,1,39,11,3,2,2,Abortion should be an option for women in any case.
638,3660,1,1,42,4,2,2,3,2,1,1,8,12,1,18,3,Abortion should be an option for women in any case.
639,3871,3,2,27,3,99,1,2,2,1,1,48,12,4,10,3,Abortion should be an option for women in any case.
640,5651,1,2,70,4,2,1,1,2,1,1,36,1,7,17,3,Abortion should be an option for women in any case.
641,505,1,2,80,4,4,1,1,1,1,1,6,2,6,22,2,Abortion should only be allowed in special cases.
642,1433,1,2,33,2,1,1,1,2,1,1,48,1,6,17,3,Abortion should be an option for women in any case.
643,655,1,1,52,3,4,7,2,1,1,2,26,3,2,10,3,Abortion should always be prohibited.
644,3626,1,1,37,3,4,4,2,1,1,2,29,1,6,-9,2,Abortion should be an option for women in any case.
645,3074,1,2,71,1,6,7,2,1,1,2,47,11,3,14,1,Abortion should always be prohibited.
646,5251,1,1,80,4,6,7,2,2,1,2,6,1,3,12,2,Abortion should always be prohibited.
647,3458,1,1,57,3,99,3,2,1,2,1,1,6,6,4,1,Abortion should only be allowed in special cases.
648,5111,1,1,72,1,6,7,1,2,1,2,42,2,7,15,2,Abortion should always be prohibited.
649,106,3,1,49,3,4,2,2,2,1,1,36,2,3,20,3,Abortion should only be allowed in special cases.
650,4781,1,2,32,4,2,1,1,2,1,1,48,12,7,15,3,Abortion should be an option for women in any case.
651,881,1,2,28,4,2,1,1,2,1,1,48,10,6,14,3,Abortion should be an option for women in any case.
652,4984,1,1,57,3,6,5,3,1,1,2,41,1,7,21,2,Abortion should always be prohibited.
653,4479,4,2,32,1,3,2,2,1,1,1,59,3,6,17,3,Abortion should be an option for women in any case.
654,932,1,1,42,2,3,1,2,2,1,1,55,10,6,10,3,Abortion should be an option for women in any case.
655,5285,1,2,66,2,3,3,2,1,1,1,30,11,7,17,2,Abortion should be an option for women in any case.
656,5204,1,2,72,2,4,3,2,2,1,1,6,1,5,1,3,Abortion should be an option for women in any case.
657,2623,3,2,20,4,3,2,3,2,1,1,32,5,2,8,3,Abortion should be an option for women in any case.
658,3940,1,2,76,4,99,5,2,2,1,1,42,1,2,-9,2,Abortion should always be prohibited.
659,3528,6,1,21,3,3,3,2,2,1,1,55,2,3,16,3,Abortion should be an option for women in any case.
